stock_id,name,market,status,updated_at
6151,晉倫,TPEx,active,2025-09-08 07:24:58
6154,順發,TPEx,active,2025-09-08 07:24:58
6156,松上,TPEx,active,2025-09-08 07:24:58
6158,禾昌,TPEx,active,2025-09-08 07:24:58
6160,欣技,TPEx,active,2025-09-08 07:24:58
6161,捷波,TPEx,active,2025-09-08 07:24:58
6163,華電網,TPEx,active,2025-09-08 07:24:58
6167,久正,TPEx,active,2025-09-08 07:24:58
6169,昱泉,TPEx,active,2025-09-08 07:24:58
6170,統振,TPEx,active,2025-09-08 07:24:58
6171,大城地產,TPEx,active,2025-09-08 07:24:58
6173,信昌電,TPEx,active,2025-09-08 07:24:58
6174,安碁,TPEx,active,2025-09-08 07:24:58
6175,立敦,TPEx,active,2025-09-08 07:24:58
6179,亞通,TPEx,active,2025-09-08 07:24:58
6180,橘子,TPEx,active,2025-09-08 07:24:58
6182,合晶,TPEx,active,2025-09-08 07:24:58
6185,幃翔,TPEx,active,2025-09-08 07:24:58
6186,新潤,TPEx,active,2025-09-08 07:24:58
6187,萬潤,TPEx,active,2025-09-08 07:24:58
6188,廣明,TPEx,active,2025-09-08 07:24:58
6190,萬泰科,TPEx,active,2025-09-08 07:24:58
6194,育富,TPEx,active,2025-09-08 07:24:58
6195,詩肯,TPEx,active,2025-09-08 07:24:58
6198,瑞築,TPEx,active,2025-09-08 07:24:58
6199,天品,TPEx,active,2025-09-08 07:24:58
6203,海韻電,TPEx,active,2025-09-08 07:24:58
6204,艾華,TPEx,active,2025-09-08 07:24:58
6207,雷科,TPEx,active,2025-09-08 07:24:58
6208,日揚,TPEx,active,2025-09-08 07:24:58
6210,慶生,TPEx,active,2025-09-08 07:24:58
6212,理銘,TPEx,active,2025-09-08 07:24:58
6217,中探針,TPEx,active,2025-09-08 07:24:58
6218,豪勉,TPEx,active,2025-09-08 07:24:58
6219,富旺,TPEx,active,2025-09-08 07:24:58
6220,岳豐,TPEx,active,2025-09-08 07:24:58
6221,晉泰,TPEx,active,2025-09-08 07:24:58
6222,立軒,TPEx,active,2025-09-08 07:24:58
6223,旺矽,TPEx,active,2025-09-08 07:24:58
6227,茂綸,TPEx,active,2025-09-08 07:24:58
6228,全譜,TPEx,active,2025-09-08 07:24:58
6229,研通,TPEx,active,2025-09-08 07:24:58
6231,系微,TPEx,active,2025-09-08 07:24:58
6233,旺玖,TPEx,active,2025-09-08 07:24:58
6234,高僑,TPEx,active,2025-09-08 07:24:58
6236,中湛,TPEx,active,2025-09-08 07:24:58
6237,驊訊,TPEx,active,2025-09-08 07:24:58
6240,松崗,TPEx,active,2025-09-08 07:24:58
6241,易通展,TPEx,active,2025-09-08 07:24:58
6242,立康,TPEx,active,2025-09-08 07:24:58
6244,茂迪,TPEx,active,2025-09-08 07:24:58
6245,立端,TPEx,active,2025-09-08 07:24:58
6246,臺龍,TPEx,active,2025-09-08 07:24:58
6248,沛波,TPEx,active,2025-09-08 07:24:58
6259,百徽,TPEx,active,2025-09-08 07:24:58
6261,久元,TPEx,active,2025-09-08 07:24:58
6263,普萊德,TPEx,active,2025-09-08 07:24:58
6264,富裔,TPEx,active,2025-09-08 07:24:58
6265,方土昶,TPEx,active,2025-09-08 07:24:58
6266,泰詠,TPEx,active,2025-09-08 07:24:58
6270,倍微,TPEx,active,2025-09-08 07:24:58
6274,台燿,TPEx,active,2025-09-08 07:24:58
6275,元山,TPEx,active,2025-09-08 07:24:58
6276,安鈦克,TPEx,active,2025-09-08 07:24:58
6279,胡連,TPEx,active,2025-09-08 07:24:58
6284,佳邦,TPEx,active,2025-09-08 07:24:58
6290,良維,TPEx,active,2025-09-08 07:24:58
6291,沛亨,TPEx,active,2025-09-08 07:24:58
6292,迅德,TPEx,active,2025-09-08 07:24:58
6294,智基,TPEx,active,2025-09-08 07:24:58
6411,晶焱,TPEx,active,2025-09-08 07:24:58
6417,韋僑,TPEx,active,2025-09-08 07:24:58
6418,詠昇,TPEx,active,2025-09-08 07:24:58
6419,京晨科,TPEx,active,2025-09-08 07:24:58
6425,易發,TPEx,active,2025-09-08 07:24:58
6432,今展科,TPEx,active,2025-09-08 07:24:58
6435,大中,TPEx,active,2025-09-08 07:24:58
6441,廣錠,TPEx,active,2025-09-08 07:24:58
6461,益得,TPEx,active,2025-09-08 07:24:58
6462,神盾,TPEx,active,2025-09-08 07:24:58
6465,威潤,TPEx,active,2025-09-08 07:24:58
6469,大樹,TPEx,active,2025-09-08 07:24:58
6470,宇智,TPEx,active,2025-09-08 07:24:58
6482,弘煜科,TPEx,active,2025-09-08 07:24:58
6485,點序,TPEx,active,2025-09-08 07:24:58
6486,互動,TPEx,active,2025-09-08 07:24:58
6488,環球晶,TPEx,active,2025-09-08 07:24:58
6492,生華科,TPEx,active,2025-09-08 07:24:58
6494,九齊,TPEx,active,2025-09-08 07:24:58
6496,科懋,TPEx,active,2025-09-08 07:24:58
6498,久禾光,TPEx,active,2025-09-08 07:24:58
6499,益安,TPEx,active,2025-09-08 07:24:58
6506,雙邦,TPEx,active,2025-09-08 07:24:58
6508,惠光,TPEx,active,2025-09-08 07:24:58
6509,聚和,TPEx,active,2025-09-08 07:24:58
6510,精測,TPEx,active,2025-09-08 07:24:58
6512,啟發電,TPEx,active,2025-09-08 07:24:58
6516,勤崴國際,TPEx,active,2025-09-08 07:24:58
6517,保勝光學,TPEx,active,2025-09-08 07:24:58
6523,達爾膚,TPEx,active,2025-09-08 07:24:58
6527,明達醫,TPEx,active,2025-09-08 07:24:58
6530,創威,TPEx,active,2025-09-08 07:24:58
6532,瑞耘,TPEx,active,2025-09-08 07:24:58
6535,順藥,TPEx,active,2025-09-08 07:24:58
6538,倉和,TPEx,active,2025-09-08 07:24:58
6542,隆中,TPEx,active,2025-09-08 07:24:58
6546,正基,TPEx,active,2025-09-08 07:24:58
6547,高端疫苗,TPEx,active,2025-09-08 07:24:58
6548,長科*,TPEx,active,2025-09-08 07:24:58
6556,勝品,TPEx,active,2025-09-08 07:24:58
6560,欣普羅,TPEx,active,2025-09-08 07:24:58
6561,是方,TPEx,active,2025-09-08 07:24:58
6568,宏觀,TPEx,active,2025-09-08 07:24:58
6569,醫揚,TPEx,active,2025-09-08 07:24:58
6570,維田,TPEx,active,2025-09-08 07:24:58
6574,霈方,TPEx,active,2025-09-08 07:24:58
6576,逸達,TPEx,active,2025-09-08 07:24:58
6577,勁豐,TPEx,active,2025-09-08 07:24:58
6578,達邦蛋白,TPEx,active,2025-09-08 07:24:58
6584,南俊國際,TPEx,active,2025-09-08 07:24:58
6588,東典光電,TPEx,active,2025-09-08 07:24:58
6590,普鴻,TPEx,active,2025-09-08 07:24:58
6593,台灣銘板,TPEx,active,2025-09-08 07:24:58
6596,寬宏藝術,TPEx,active,2025-09-08 07:24:58
6597,立誠,TPEx,active,2025-09-08 07:24:58
6603,富強鑫,TPEx,active,2025-09-08 07:24:58
6609,瀧澤科,TPEx,active,2025-09-08 07:24:58
6612,奈米醫材,TPEx,active,2025-09-08 07:24:58
6613,朋億*,TPEx,active,2025-09-08 07:24:58
6615,慧智,TPEx,active,2025-09-08 07:24:58
6616,特昇-KY,TPEx,active,2025-09-08 07:24:58
6617,共信-KY,TPEx,active,2025-09-08 07:24:58
6624,萬年清,TPEx,active,2025-09-08 07:24:58
6629,泰金-KY,TPEx,active,2025-09-08 07:24:58
6637,醫影,TPEx,active,2025-09-08 07:24:58
6640,均華,TPEx,active,2025-09-08 07:24:58
6642,富致,TPEx,active,2025-09-08 07:24:58
6643,M31,TPEx,active,2025-09-08 07:24:58
6649,台生材,TPEx,active,2025-09-08 07:24:58
6651,全宇昕,TPEx,active,2025-09-08 07:24:58
6654,天正國際,TPEx,active,2025-09-08 07:24:58
6661,威健生技,TPEx,active,2025-09-08 07:24:58
6662,樂斯科,TPEx,active,2025-09-08 07:24:58
6664,群翊,TPEx,active,2025-09-08 07:24:58
6667,信紘科,TPEx,active,2025-09-08 07:24:58
6679,鈺太,TPEx,active,2025-09-08 07:24:58
6680,鑫創電子,TPEx,active,2025-09-08 07:24:58
6683,雍智科技,TPEx,active,2025-09-08 07:24:58
6684,安格,TPEx,active,2025-09-08 07:24:58
6690,安碁資訊,TPEx,active,2025-09-08 07:24:58
6692,進能服,TPEx,active,2025-09-08 07:24:58
6693,廣閎科,TPEx,active,2025-09-08 07:24:58
6697,東捷資訊,TPEx,active,2025-09-08 07:24:58
6703,軒郁,TPEx,active,2025-09-08 07:24:58
6708,天擎,TPEx,active,2025-09-08 07:24:58
6712,長聖,TPEx,active,2025-09-08 07:24:58
6716,應廣,TPEx,active,2025-09-08 07:24:58
6720,久昌,TPEx,active,2025-09-08 07:24:58
6721,信實,TPEx,active,2025-09-08 07:24:58
6727,亞泰金屬,TPEx,active,2025-09-08 07:24:58
6728,上洋,TPEx,active,2025-09-08 07:24:58
6732,昇佳電子,TPEx,active,2025-09-08 07:24:58
6733,博晟生醫,TPEx,active,2025-09-08 07:24:58
6735,美達科技,TPEx,active,2025-09-08 07:24:58
6739,竹陞科技,TPEx,active,2025-09-08 07:24:58
6741,91APP*-KY,TPEx,active,2025-09-08 07:24:58
6747,亨泰光,TPEx,active,2025-09-08 07:24:58
6751,智聯服務,TPEx,active,2025-09-08 07:24:58
6752,叡揚,TPEx,active,2025-09-08 07:24:58
6761,穩得,TPEx,active,2025-09-08 07:24:58
6762,達亞,TPEx,active,2025-09-08 07:24:58
6763,綠界科技*,TPEx,active,2025-09-08 07:24:58
6767,台微醫,TPEx,active,2025-09-08 07:24:58
6785,昱展新藥,TPEx,active,2025-09-08 07:24:58
6788,華景電,TPEx,active,2025-09-08 07:24:58
6791,虎門科技,TPEx,active,2025-09-08 07:24:58
6803,崑鼎,TPEx,active,2025-09-08 07:24:58
6804,明係,TPEx,active,2025-09-08 07:24:58
6811,宏碁資訊,TPEx,active,2025-09-08 07:24:58
6821,聯寶,TPEx,active,2025-09-08 07:24:58
6823,濾能,TPEx,active,2025-09-08 07:24:58
6829,千附精密,TPEx,active,2025-09-08 07:24:58
6840,東研信超,TPEx,active,2025-09-08 07:24:58
6841,長佳智能,TPEx,active,2025-09-08 07:24:58
6843,進典,TPEx,active,2025-09-08 07:24:58
6844,諾貝兒,TPEx,active,2025-09-08 07:24:58
6846,綠茵,TPEx,active,2025-09-08 07:24:58
6855,數泓科,TPEx,active,2025-09-08 07:24:58
6856,鑫傳,TPEx,active,2025-09-08 07:24:58
6859,伯特光,TPEx,active,2025-09-08 07:24:58
6865,偉康科技,TPEx,active,2025-09-08 07:24:58
6870,騰雲,TPEx,active,2025-09-08 07:24:58
6872,浩宇生醫,TPEx,active,2025-09-08 07:24:58
6874,倍力,TPEx,active,2025-09-08 07:24:58
6875,國邑*,TPEx,active,2025-09-08 07:24:58
6877,鏵友益,TPEx,active,2025-09-08 07:24:58
6881,潤德,TPEx,active,2025-09-08 07:24:58
6894,衛司特,TPEx,active,2025-09-08 07:24:58
6895,宏碩系統,TPEx,active,2025-09-08 07:24:58
6899,創為精密,TPEx,active,2025-09-08 07:24:58
6903,巨漢,TPEx,active,2025-09-08 07:24:58
6904,伯鑫,TPEx,active,2025-09-08 07:24:58
6913,鴻呈,TPEx,active,2025-09-08 07:24:58
6922,宸曜,TPEx,active,2025-09-08 07:24:58
6925,意藍,TPEx,active,2025-09-08 07:24:58
6929,佑全,TPEx,active,2025-09-08 07:24:58
6953,家碩,TPEx,active,2025-09-08 07:24:58
6967,汎瑋材料,TPEx,active,2025-09-08 07:24:58
6968,萬達寵物,TPEx,active,2025-09-08 07:24:58
6982,大井泵浦,TPEx,active,2025-09-08 07:24:58
6996,力領科技,TPEx,active,2025-09-08 07:24:58
6997,博弘,TPEx,active,2025-09-08 07:24:58
7233,68　鈊象元富52購05,TPEx,active,2025-09-08 07:24:58
7327,00　信驊元富4A購06,TPEx,active,2025-09-08 07:24:58
7402,邑錡,TPEx,active,2025-09-08 07:24:58
7547,碩網,TPEx,active,2025-09-08 07:24:58
7556,意德士,TPEx,active,2025-09-08 07:24:58
7584,樂意,TPEx,active,2025-09-08 07:24:58
7642,昶瑞機電,TPEx,active,2025-09-08 07:24:58
7703,銳澤,TPEx,active,2025-09-08 07:24:58
7704,明遠精密,TPEx,active,2025-09-08 07:24:58
7708,全家餐飲,TPEx,active,2025-09-08 07:24:58
7709,榮田,TPEx,active,2025-09-08 07:24:58
7712,博盛半導體,TPEx,active,2025-09-08 07:24:58
7713,威力德生醫,TPEx,active,2025-09-08 07:24:58
7714,創泓科技,TPEx,active,2025-09-08 07:24:58
7715,裕山,TPEx,active,2025-09-08 07:24:58
7718,友鋮,TPEx,active,2025-09-08 07:24:58
7723,築間,TPEx,active,2025-09-08 07:24:58
7728,光焱科技,TPEx,active,2025-09-08 07:24:58
7734,印能科技,TPEx,active,2025-09-08 07:24:58
7743,金利食安,TPEx,active,2025-09-08 07:24:58
7747,昕奇雲端,TPEx,active,2025-09-08 07:24:58
7751,竑騰,TPEx,active,2025-09-08 07:24:58
7753,星亞,TPEx,active,2025-09-08 07:24:58
8024,佑華,TPEx,active,2025-09-08 07:24:58
8027,鈦昇,TPEx,active,2025-09-08 07:24:58
8032,光菱,TPEx,active,2025-09-08 07:24:58
8034,榮群,TPEx,active,2025-09-08 07:24:58
8038,長園科,TPEx,active,2025-09-08 07:24:58
8040,九暘,TPEx,active,2025-09-08 07:24:58
8042,金山電,TPEx,active,2025-09-08 07:24:58
8043,蜜望實,TPEx,active,2025-09-08 07:24:58
8044,網家,TPEx,active,2025-09-08 07:24:58
8047,星雲,TPEx,active,2025-09-08 07:24:58
8048,德勝,TPEx,active,2025-09-08 07:24:58
8049,晶采,TPEx,active,2025-09-08 07:24:58
8050,廣積,TPEx,active,2025-09-08 07:24:58
8054,安國,TPEx,active,2025-09-08 07:24:58
8059,凱碩,TPEx,active,2025-09-08 07:24:58
8064,東捷,TPEx,active,2025-09-08 07:24:58
8066,來思達,TPEx,active,2025-09-08 07:24:58
8067,志旭,TPEx,active,2025-09-08 07:24:58
8068,全達,TPEx,active,2025-09-08 07:24:58
8069,元太,TPEx,active,2025-09-08 07:24:58
8071,能率網通,TPEx,active,2025-09-08 07:24:58
8074,鉅橡,TPEx,active,2025-09-08 07:24:58
8076,伍豐,TPEx,active,2025-09-08 07:24:58
8077,洛碁,TPEx,active,2025-09-08 07:24:58
8080,泰霖,TPEx,active,2025-09-08 07:24:58
8083,瑞穎,TPEx,active,2025-09-08 07:24:58
8084,巨虹,TPEx,active,2025-09-08 07:24:58
8085,福華,TPEx,active,2025-09-08 07:24:58
8086,宏捷科,TPEx,active,2025-09-08 07:24:58
8087,麗升能源,TPEx,active,2025-09-08 07:24:58
8088,品安,TPEx,active,2025-09-08 07:24:58
8089,康全電訊,TPEx,active,2025-09-08 07:24:58
8091,翔名,TPEx,active,2025-09-08 07:24:58
8092,建暐,TPEx,active,2025-09-08 07:24:58
8093,保銳,TPEx,active,2025-09-08 07:24:58
8096,擎亞,TPEx,active,2025-09-08 07:24:58
8097,常珵,TPEx,active,2025-09-08 07:24:58
8099,大世科,TPEx,active,2025-09-08 07:24:58
8107,大億金茂,TPEx,active,2025-09-08 07:24:58
8109,博大,TPEx,active,2025-09-08 07:24:58
8111,立碁,TPEx,active,2025-09-08 07:24:58
8121,越峰,TPEx,active,2025-09-08 07:24:58
8147,正淩,TPEx,active,2025-09-08 07:24:58
8155,博智,TPEx,active,2025-09-08 07:24:58
8171,天宇,TPEx,active,2025-09-08 07:24:58
8176,智捷,TPEx,active,2025-09-08 07:24:58
8182,加高,TPEx,active,2025-09-08 07:24:58
8183,精星,TPEx,active,2025-09-08 07:24:58
8227,巨有科技,TPEx,active,2025-09-08 07:24:58
8234,新漢,TPEx,active,2025-09-08 07:24:58
8240,華宏,TPEx,active,2025-09-08 07:24:58
8255,朋程,TPEx,active,2025-09-08 07:24:58
8272,全景軟體,TPEx,active,2025-09-08 07:24:58
8277,商丞,TPEx,active,2025-09-08 07:24:58
8279,生展,TPEx,active,2025-09-08 07:24:58
8284,三竹,TPEx,active,2025-09-08 07:24:58
8289,泰藝,TPEx,active,2025-09-08 07:24:58
8291,尚茂,TPEx,active,2025-09-08 07:24:58
8299,群聯,TPEx,active,2025-09-08 07:24:58
8342,益張,TPEx,active,2025-09-08 07:24:58
8349,恒耀,TPEx,active,2025-09-08 07:24:58
8354,冠好,TPEx,active,2025-09-08 07:24:58
8358,金居,TPEx,active,2025-09-08 07:24:58
8383,千附,TPEx,active,2025-09-08 07:24:58
8390,金益鼎,TPEx,active,2025-09-08 07:24:58
8401,白紗科,TPEx,active,2025-09-08 07:24:58
8403,盛弘,TPEx,active,2025-09-08 07:24:58
8409,商之器,TPEx,active,2025-09-08 07:24:58
8410,森田,TPEx,active,2025-09-08 07:24:58
8415,大國鋼,TPEx,active,2025-09-08 07:24:58
8416,實威,TPEx,active,2025-09-08 07:24:58
8421,旭源,TPEx,active,2025-09-08 07:24:58
8423,保綠-KY,TPEx,active,2025-09-08 07:24:58
8424,惠普,TPEx,active,2025-09-08 07:24:58
8426,紅木-KY,TPEx,active,2025-09-08 07:24:58
8431,匯鑽科,TPEx,active,2025-09-08 07:24:58
8432,東生華,TPEx,active,2025-09-08 07:24:58
8433,弘帆,TPEx,active,2025-09-08 07:24:58
8435,鉅邁,TPEx,active,2025-09-08 07:24:58
8436,大江,TPEx,active,2025-09-08 07:24:58
8437,大地-KY,TPEx,active,2025-09-08 07:24:58
8440,綠電,TPEx,active,2025-09-08 07:24:58
8444,綠河-KY,TPEx,active,2025-09-08 07:24:58
8446,華研,TPEx,active,2025-09-08 07:24:58
8450,霹靂,TPEx,active,2025-09-08 07:24:58
8455,大拓-KY,TPEx,active,2025-09-08 07:24:58
8472,夠麻吉,TPEx,active,2025-09-08 07:24:58
8477,創業家,TPEx,active,2025-09-08 07:24:58
8489,三貝德,TPEx,active,2025-09-08 07:24:58
8905,裕國,TPEx,active,2025-09-08 07:24:58
8906,花王,TPEx,active,2025-09-08 07:24:58
8908,欣雄,TPEx,active,2025-09-08 07:24:58
8916,光隆,TPEx,active,2025-09-08 07:24:58
8917,欣泰,TPEx,active,2025-09-08 07:24:58
8921,沈氏,TPEx,active,2025-09-08 07:24:58
8923,時報,TPEx,active,2025-09-08 07:24:58
8924,大田,TPEx,active,2025-09-08 07:24:58
8927,北基,TPEx,active,2025-09-08 07:24:58
8928,鉅明,TPEx,active,2025-09-08 07:24:58
8929,富堡,TPEx,active,2025-09-08 07:24:58
8930,青鋼,TPEx,active,2025-09-08 07:24:58
8931,大汽電,TPEx,active,2025-09-08 07:24:58
8932,智通*,TPEx,active,2025-09-08 07:24:58
8933,愛地雅,TPEx,active,2025-09-08 07:24:58
8935,邦泰,TPEx,active,2025-09-08 07:24:58
8936,國統,TPEx,active,2025-09-08 07:24:58
8937,合騏,TPEx,active,2025-09-08 07:24:58
8938,明安,TPEx,active,2025-09-08 07:24:58
8941,關中,TPEx,active,2025-09-08 07:24:58
8942,森鉅,TPEx,active,2025-09-08 07:24:58
9949,琉園,TPEx,active,2025-09-08 07:24:58
9950,萬國通,TPEx,active,2025-09-08 07:24:58
9951,皇田,TPEx,active,2025-09-08 07:24:58
9960,邁達康,TPEx,active,2025-09-08 07:24:58
9962,有益,TPEx,active,2025-09-08 07:24:58
1101,台泥,TWSE,active,2025-09-08 07:24:58
1102,亞泥,TWSE,active,2025-09-08 07:24:58
1103,嘉泥,TWSE,active,2025-09-08 07:24:58
1104,環泥,TWSE,active,2025-09-08 07:24:58
1108,幸福,TWSE,active,2025-09-08 07:24:58
1109,信大,TWSE,active,2025-09-08 07:24:58
1110,東泥,TWSE,active,2025-09-08 07:24:58
1201,味全,TWSE,active,2025-09-08 07:24:58
1203,味王,TWSE,active,2025-09-08 07:24:58
1210,大成,TWSE,active,2025-09-08 07:24:58
1213,大飲,TWSE,active,2025-09-08 07:24:58
1215,卜蜂,TWSE,active,2025-09-08 07:24:58
1217,愛之味,TWSE,active,2025-09-08 07:24:58
1218,泰山,TWSE,active,2025-09-08 07:24:58
1219,福壽,TWSE,active,2025-09-08 07:24:58
1220,台榮,TWSE,active,2025-09-08 07:24:58
1225,福懋油,TWSE,active,2025-09-08 07:24:58
1227,佳格,TWSE,active,2025-09-08 07:24:58
1229,聯華,TWSE,active,2025-09-08 07:24:58
1231,聯華食,TWSE,active,2025-09-08 07:24:58
1232,大統益,TWSE,active,2025-09-08 07:24:58
1233,天仁,TWSE,active,2025-09-08 07:24:58
1234,黑松,TWSE,active,2025-09-08 07:24:58
1235,興泰,TWSE,active,2025-09-08 07:24:58
1236,宏亞,TWSE,active,2025-09-08 07:24:58
1256,鮮活果汁-KY,TWSE,active,2025-09-08 07:24:58
1301,台塑,TWSE,active,2025-09-08 07:24:58
1303,南亞,TWSE,active,2025-09-08 07:24:58
1304,台聚,TWSE,active,2025-09-08 07:24:58
1305,華夏,TWSE,active,2025-09-08 07:24:58
1307,三芳,TWSE,active,2025-09-08 07:24:58
1308,亞聚,TWSE,active,2025-09-08 07:24:58
1309,台達化,TWSE,active,2025-09-08 07:24:58
1310,台苯,TWSE,active,2025-09-08 07:24:58
1312,國喬,TWSE,active,2025-09-08 07:24:58
1313,聯成,TWSE,active,2025-09-08 07:24:58
1314,中石化,TWSE,active,2025-09-08 07:24:58
1315,達新,TWSE,active,2025-09-08 07:24:58
1316,上曜,TWSE,active,2025-09-08 07:24:58
1319,東陽,TWSE,active,2025-09-08 07:24:58
1321,大洋,TWSE,active,2025-09-08 07:24:58
1323,永裕,TWSE,active,2025-09-08 07:24:58
1324,地球,TWSE,active,2025-09-08 07:24:58
1325,恆大,TWSE,active,2025-09-08 07:24:58
1326,台化,TWSE,active,2025-09-08 07:24:58
1337,再生-KY,TWSE,active,2025-09-08 07:24:58
1338,廣華-KY,TWSE,active,2025-09-08 07:24:58
1339,昭輝,TWSE,active,2025-09-08 07:24:58
1340,勝悅-KY,TWSE,active,2025-09-08 07:24:58
1341,富林-KY,TWSE,active,2025-09-08 07:24:58
1342,八貫,TWSE,active,2025-09-08 07:24:58
1402,遠東新,TWSE,active,2025-09-08 07:24:58
1409,新纖,TWSE,active,2025-09-08 07:24:58
1410,南染,TWSE,active,2025-09-08 07:24:58
1413,宏洲,TWSE,active,2025-09-08 07:24:58
1414,東和,TWSE,active,2025-09-08 07:24:58
1416,廣豐,TWSE,active,2025-09-08 07:24:58
1417,嘉裕,TWSE,active,2025-09-08 07:24:58
1418,東華,TWSE,active,2025-09-08 07:24:58
1419,新紡,TWSE,active,2025-09-08 07:24:58
1423,利華,TWSE,active,2025-09-08 07:24:58
1432,大魯閣,TWSE,active,2025-09-08 07:24:58
1434,福懋,TWSE,active,2025-09-08 07:24:58
1435,中福,TWSE,active,2025-09-08 07:24:58
1436,華友聯,TWSE,active,2025-09-08 07:24:58
1437,勤益控,TWSE,active,2025-09-08 07:24:58
1438,三地開發,TWSE,active,2025-09-08 07:24:58
1439,雋揚,TWSE,active,2025-09-08 07:24:58
1440,南紡,TWSE,active,2025-09-08 07:24:58
1441,大東,TWSE,active,2025-09-08 07:24:58
1442,名軒,TWSE,active,2025-09-08 07:24:58
1443,立益物流,TWSE,active,2025-09-08 07:24:58
1444,力麗,TWSE,active,2025-09-08 07:24:58
1445,大宇,TWSE,active,2025-09-08 07:24:58
1446,宏和,TWSE,active,2025-09-08 07:24:58
1447,力鵬,TWSE,active,2025-09-08 07:24:58
1449,佳和,TWSE,active,2025-09-08 07:24:58
1451,年興,TWSE,active,2025-09-08 07:24:58
1452,宏益,TWSE,active,2025-09-08 07:24:58
1453,大將,TWSE,active,2025-09-08 07:24:58
1454,台富,TWSE,active,2025-09-08 07:24:58
1455,集盛,TWSE,active,2025-09-08 07:24:58
1456,怡華,TWSE,active,2025-09-08 07:24:58
1457,宜進,TWSE,active,2025-09-08 07:24:58
1459,聯發,TWSE,active,2025-09-08 07:24:58
1460,宏遠,TWSE,active,2025-09-08 07:24:58
1463,強盛新,TWSE,active,2025-09-08 07:24:58
1464,得力,TWSE,active,2025-09-08 07:24:58
1465,偉全,TWSE,active,2025-09-08 07:24:58
1466,聚隆,TWSE,active,2025-09-08 07:24:58
1467,南緯,TWSE,active,2025-09-08 07:24:58
1468,昶和,TWSE,active,2025-09-08 07:24:58
1470,大統新創,TWSE,active,2025-09-08 07:24:58
1471,首利,TWSE,active,2025-09-08 07:24:58
1472,三洋實業,TWSE,active,2025-09-08 07:24:58
1473,台南,TWSE,active,2025-09-08 07:24:58
1474,弘裕,TWSE,active,2025-09-08 07:24:58
1475,業旺,TWSE,active,2025-09-08 07:24:58
1476,儒鴻,TWSE,active,2025-09-08 07:24:58
1477,聚陽,TWSE,active,2025-09-08 07:24:58
1503,士電,TWSE,active,2025-09-08 07:24:58
1504,東元,TWSE,active,2025-09-08 07:24:58
1506,正道,TWSE,active,2025-09-08 07:24:58
1512,瑞利,TWSE,active,2025-09-08 07:24:58
1513,中興電,TWSE,active,2025-09-08 07:24:58
1514,亞力,TWSE,active,2025-09-08 07:24:58
1515,力山,TWSE,active,2025-09-08 07:24:58
1516,川飛,TWSE,active,2025-09-08 07:24:58
1517,利奇,TWSE,active,2025-09-08 07:24:58
1519,華城,TWSE,active,2025-09-08 07:24:58
1521,大億,TWSE,active,2025-09-08 07:24:58
1522,堤維西,TWSE,active,2025-09-08 07:24:58
1524,耿鼎,TWSE,active,2025-09-08 07:24:58
1525,江申,TWSE,active,2025-09-08 07:24:58
1526,日馳,TWSE,active,2025-09-08 07:24:58
1527,鑽全,TWSE,active,2025-09-08 07:24:58
1528,恩德,TWSE,active,2025-09-08 07:24:58
1529,樂事綠能,TWSE,active,2025-09-08 07:24:58
1530,亞崴,TWSE,active,2025-09-08 07:24:58
1531,高林股,TWSE,active,2025-09-08 07:24:58
1532,勤美,TWSE,active,2025-09-08 07:24:58
1533,車王電,TWSE,active,2025-09-08 07:24:58
1535,中宇,TWSE,active,2025-09-08 07:24:58
1536,和大,TWSE,active,2025-09-08 07:24:58
1537,廣隆,TWSE,active,2025-09-08 07:24:58
1538,正峰,TWSE,active,2025-09-08 07:24:58
1539,巨庭,TWSE,active,2025-09-08 07:24:58
1540,喬福,TWSE,active,2025-09-08 07:24:58
1541,錩泰,TWSE,active,2025-09-08 07:24:58
1558,伸興,TWSE,active,2025-09-08 07:24:58
1560,中砂,TWSE,active,2025-09-08 07:24:58
1563,巧新,TWSE,active,2025-09-08 07:24:58
1568,倉佑,TWSE,active,2025-09-08 07:24:58
1582,信錦,TWSE,active,2025-09-08 07:24:58
1583,程泰,TWSE,active,2025-09-08 07:24:58
1587,吉茂,TWSE,active,2025-09-08 07:24:58
1589,永冠-KY,TWSE,active,2025-09-08 07:24:58
1590,亞德客-KY,TWSE,active,2025-09-08 07:24:58
1597,直得,TWSE,active,2025-09-08 07:24:58
1598,岱宇,TWSE,active,2025-09-08 07:24:58
1603,華電,TWSE,active,2025-09-08 07:24:58
1604,聲寶,TWSE,active,2025-09-08 07:24:58
1605,華新,TWSE,active,2025-09-08 07:24:58
1608,華榮,TWSE,active,2025-09-08 07:24:58
1609,大亞,TWSE,active,2025-09-08 07:24:58
1611,中電,TWSE,active,2025-09-08 07:24:58
1612,宏泰,TWSE,active,2025-09-08 07:24:58
1614,三洋電,TWSE,active,2025-09-08 07:24:58
1615,大山,TWSE,active,2025-09-08 07:24:58
1616,億泰,TWSE,active,2025-09-08 07:24:58
1617,榮星,TWSE,active,2025-09-08 07:24:58
1618,合機,TWSE,active,2025-09-08 07:24:58
1626,艾美特-KY,TWSE,active,2025-09-08 07:24:58
1702,南僑,TWSE,active,2025-09-08 07:24:58
1707,葡萄王,TWSE,active,2025-09-08 07:24:58
1708,東鹼,TWSE,active,2025-09-08 07:24:58
